num_cars,frame,num_cars_time,colours,colours_time,car_type,car_type_time,,,Sedan,Hatchback,black,silver,red,white,blue,black,silver,red,white,blue,Q1_Time,Q2_time,Q3_time,black,silver,red,white,blue
0,400,0.23217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.343902,0.769589,0.769595,0,0,0,0,0
0,401,0.231592,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.357525,0.61734,0.617344,0,0,0,0,0
1,402,0.240501,silver,0.001812,hatchback,0.086459,,,0,1,0,0,0,1,0,0,0,0,0,0,0.454404,0.774737,0.777884,0,1,0,0,0
1,403,0.224945,blue,0.00178,hatchback,0.210512,,,0,1,0,0,0,1,0,0,0,0,0,0,0.415298,0.825489,0.829679,0,0,0,0,1
1,404,0.216925,blue,0.001714,hatchback,0.081524,,,0,1,0,0,0,1,0,0,0,0,0,0,0.352343,0.548062,0.554958,0,0,0,0,1
1,405,0.210531,blue,0.001795,hatchback,0.081513,,,0,1,0,0,0,1,0,0,0,0,0,0,0.435726,0.654564,0.656641,0,0,0,0,1
1,406,0.224924,blue,0.002642,hatchback,0.212223,,,0,1,0,0,0,1,0,0,0,0,0,0,0.309511,0.734483,0.737545,0,0,0,0,1
1,407,0.20598,silver,0.002137,hatchback,0.080252,,,0,1,0,0,0,1,0,0,0,0,0,0,0.475464,0.802647,0.805492,0,1,0,0,0
1,408,0.216338,blue,0.001694,hatchback,0.075825,,,0,1,0,0,0,1,0,0,0,0,0,0,0.342381,0.506671,0.508838,0,0,0,0,1
1,409,0.214817,silver,0.001731,hatchback,0.212223,,,0,1,0,0,0,1,0,0,0,0,0,0,0.279768,0.444509,0.447054,0,1,0,0,0
1,410,0.218287,silver,0.001876,hatchback,0.077089,,,0,1,0,0,0,1,0,0,0,0,0,0,0.367961,0.803589,0.808193,0,1,0,0,0
1,411,0.20953,silver,0.001985,hatchback,0.083423,,,0,1,0,0,0,1,0,0,0,0,0,0,0.507008,0.819187,0.826319,0,1,0,0,0
0,412,0.223242,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.347191,0.585594,0.585603,0,0,0,0,0
1,413,0.226302,silver,0.001948,hatchback,0.214125,,,0,1,0,0,0,1,0,0,0,0,0,0,0.440934,0.797329,0.799684,0,1,0,0,0
0,414,0.221561,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.428401,0.637492,0.637499,0,0,0,0,0
1,415,0.22728,silver,0.002508,hatchback,0.075958,,,0,1,0,0,0,1,0,0,0,0,0,0,0.53625,0.794944,0.797379,0,1,0,0,0
0,416,0.218164,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.492031,1.098728,1.098735,0,0,0,0,0
0,417,0.229833,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.413569,0.597739,0.597751,0,0,0,0,0
1,418,0.230258,silver,0.002243,hatchback,0.083777,,,0,1,0,0,0,1,0,0,0,0,0,0,0.273621,0.479317,0.481791,0,1,0,0,0
0,419,0.224731,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.51686,1.171901,1.171908,0,0,0,0,0
1,420,0.231532,silver,0.002199,hatchback,0.085354,,,0,1,0,0,0,1,0,0,0,0,0,0,0.526404,0.836579,0.838736,0,1,0,0,0
0,421,0.222773,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.390003,0.598627,0.598635,0,0,0,0,0
0,422,0.249224,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.379435,0.586736,0.586743,0,0,0,0,0
0,423,0.227897,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.256133,0.597532,0.597537,0,0,0,0,0
0,424,0.230603,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.375862,0.614275,0.614281,0,0,0,0,0
0,425,0.230031,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.366438,0.586681,0.58669,0,0,0,0,0
0,426,0.232828,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.315687,0.693617,0.693624,0,0,0,0,0
0,427,0.232144,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.401329,0.593518,0.593527,0,0,0,0,0
0,428,0.231888,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.416129,0.582162,0.582171,0,0,0,0,0
0,429,0.234351,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.445703,0.865127,0.865137,0,0,0,0,0
1,430,0.229987,blue,0.001832,hatchback,0.209115,,,0,1,0,1,0,0,0,0,0,0,0,0,0.332798,0.545424,0.548592,0,0,0,0,1
0,431,0.210355,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.25492,0.465628,0.465633,0,0,0,0,0
0,432,0.220362,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.407907,0.982794,0.9828,0,0,0,0,0
0,433,0.232831,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.413385,0.607061,0.607068,0,0,0,0,0
0,434,0.229411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.3602,0.592164,0.592171,0,0,0,0,0
0,435,0.227581,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.383954,0.569691,0.569697,0,0,0,0,0
0,436,0.232046,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.32272,0.688461,0.688467,0,0,0,0,0
0,437,0.252573,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.46059,0.720712,0.720737,0,0,0,0,0
0,438,0.252398,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.370161,0.584915,0.584922,0,0,0,0,0
0,439,0.239238,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.298987,0.659164,0.659171,0,0,0,0,0
0,440,0.231984,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.396731,0.616127,0.616136,0,0,0,0,0
0,441,0.229899,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.282832,0.493112,0.49312,0,0,0,0,0
0,442,0.267876,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.419068,0.961806,0.961813,0,0,0,0,0
0,443,0.235007,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.416575,0.615748,0.615755,0,0,0,0,0
0,444,0.227383,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.370293,0.601704,0.601711,0,0,0,0,0
0,445,0.231957,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.345312,0.698235,0.69824,0,0,0,0,0
0,446,0.231074,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.311171,0.475851,0.475857,0,0,0,0,0
0,447,0.227176,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.414719,0.677368,0.677376,0,0,0,0,0
0,448,0.238983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.386429,0.631123,0.631128,0,0,0,0,0
0,449,0.228809,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.437659,0.912166,0.912172,0,0,0,0,0
0,450,0.248676,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.371577,0.585683,0.585689,0,0,0,0,0
0,451,0.238177,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.261154,0.490562,0.490567,0,0,0,0,0
0,452,0.234322,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.454851,0.921732,0.921774,0,0,0,0,0
0,453,0.231468,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.36174,0.5727,0.572706,0,0,0,0,0
0,454,0.231628,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.401212,0.603992,0.603999,0,0,0,0,0
0,455,0.227904,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.403795,0.794298,0.794305,0,0,0,0,0
0,456,0.234837,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.363936,0.591967,0.591973,0,0,0,0,0
0,457,0.232217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.41251,0.702232,0.702238,0,0,0,0,0
0,458,0.225989,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.38711,0.781782,0.781787,0,0,0,0,0
0,459,0.23161,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.297706,0.501374,0.50138,0,0,0,0,0
0,460,0.236534,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.414937,0.586138,0.586144,0,0,0,0,0
0,461,0.234019,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.351149,0.524141,0.524147,0,0,0,0,0
0,462,0.241635,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.290076,0.686066,0.686075,0,0,0,0,0
0,463,0.231885,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.340306,0.552463,0.552468,0,0,0,0,0
0,464,0.231124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.299884,0.483038,0.483045,0,0,0,0,0
0,465,0.234344,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.442364,0.887871,0.887881,0,0,0,0,0
0,466,0.228847,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.367227,0.557529,0.557536,0,0,0,0,0
0,467,0.230563,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.248845,0.411162,0.411168,0,0,0,0,0
0,468,0.234416,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.383195,0.820181,0.820187,0,0,0,0,0
0,469,0.231821,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.382027,0.561824,0.56183,0,0,0,0,0
0,470,0.229454,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.280193,0.457503,0.45751,0,0,0,0,0
0,471,0.230696,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.366599,0.871885,0.871892,0,0,0,0,0
0,472,0.234,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.361117,0.529899,0.529905,0,0,0,0,0
0,473,0.230886,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.301875,0.461491,0.461496,0,0,0,0,0
0,474,0.23499,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.340281,0.56168,0.561685,0,0,0,0,0
0,475,0.229774,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.360374,0.814964,0.81497,0,0,0,0,0
0,476,0.247102,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.321244,0.50309,0.503095,0,0,0,0,0
0,477,0.232306,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.394826,0.597134,0.59714,0,0,0,0,0
0,478,0.229657,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.365259,0.752319,0.752357,0,0,0,0,0
0,479,0.231767,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.282393,0.473208,0.473215,0,0,0,0,0
0,480,0.235429,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.357294,0.530434,0.53044,0,0,0,0,0
0,481,0.229967,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.402847,0.764644,0.76465,0,0,0,0,0
0,482,0.231603,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.319742,0.475282,0.475288,0,0,0,0,0
0,483,0.236449,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.347336,0.534966,0.534974,0,0,0,0,0
0,484,0.22935,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.350241,0.754819,0.754825,0,0,0,0,0
0,485,0.231996,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.496274,0.743789,0.743795,0,0,0,0,0
0,486,0.232256,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.318948,0.507968,0.507974,0,0,0,0,0
0,487,0.226531,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.273766,0.408903,0.408912,0,0,0,0,0
0,488,0.231424,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.341565,0.825682,0.825689,0,0,0,0,0
0,489,0.2341,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.393067,0.593662,0.593668,0,0,0,0,0
0,490,0.231106,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.457109,0.727785,0.727793,0,0,0,0,0
0,491,0.229778,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.376867,0.917435,0.917443,0,0,0,0,0
0,492,0.23155,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.441926,0.640355,0.640362,0,0,0,0,0
0,493,0.227443,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.434997,0.658133,0.658139,0,0,0,0,0
1,494,0.238826,silver,0.001715,hatchback,0.091839,,,0,1,0,0,0,1,0,0,0,0,0,0,0.336913,0.806379,0.808775,0,1,0,0,0
1,495,0.220003,silver,0.001708,hatchback,0.080465,,,0,1,0,1,0,0,0,0,0,0,0,0,0.418168,0.680347,0.699333,0,1,0,0,0
1,496,0.217101,silver,0.001827,hatchback,0.211336,,,0,1,0,0,0,1,0,0,0,0,0,0,0.349329,0.530791,0.534671,0,1,0,0,0
1,497,0.208085,silver,0.002534,hatchback,0.076991,,,0,1,0,1,0,0,0,0,0,0,0,0,0.27237,0.645386,0.64739,0,1,0,0,0
1,498,0.217115,silver,0.002641,hatchback,0.092415,,,0,1,0,1,0,0,0,0,0,0,0,0,0.34252,0.581635,0.583787,0,1,0,0,0
1,499,0.227482,silver,0.001823,hatchback,0.211826,,,0,1,0,0,0,1,0,0,0,0,0,0,0.356929,0.539721,0.542124,0,1,0,0,0
1,500,0.216667,silver,0.00249,hatchback,0.075084,,,0,1,0,0,0,1,0,0,0,0,0,0,0.274573,0.47543,0.477996,0,1,0,0,0
1,501,0.219716,silver,0.001734,hatchback,0.079123,,,0,1,0,0,0,1,0,0,0,0,0,0,0.378405,0.814008,0.816451,0,1,0,0,0
1,502,0.21718,silver,0.001671,hatchback,0.210888,,,0,1,0,0,0,1,0,0,0,0,0,0,0.394313,0.59249,0.595648,0,1,0,0,0
1,503,0.206351,silver,0.001633,hatchback,0.073704,,,0,1,0,0,0,1,0,0,0,0,0,0,0.336875,0.526162,0.529098,0,1,0,0,0
1,504,0.21285,silver,0.001817,hatchback,0.081184,,,0,1,0,1,0,0,0,0,0,0,0,0,0.328257,0.797806,0.800891,0,1,0,0,0
1,505,0.23031,silver,0.001732,hatchback,0.080241,,,0,1,0,1,0,0,0,0,0,0,0,0,0.394242,0.601332,0.603668,0,1,0,0,0
1,506,0.223092,silver,0.001714,hatchback,0.225871,,,0,1,0,1,0,0,0,0,0,0,0,0,0.457852,0.739927,0.741973,0,1,0,0,0
1,507,0.209075,silver,0.00249,hatchback,0.074757,,,0,1,0,1,0,0,0,0,0,0,0,0,0.362013,0.807881,0.810957,0,1,0,0,0
1,508,0.214419,silver,0.001668,hatchback,0.07598,,,0,1,0,1,0,0,0,0,0,0,0,0,0.318831,0.481816,0.484831,0,1,0,0,0
1,509,0.219501,silver,0.001729,hatchback,0.211051,,,0,1,0,1,0,0,0,0,0,0,0,0,0.344124,0.528761,0.531361,0,1,0,0,0
1,510,0.213462,silver,0.001626,hatchback,0.078079,,,0,1,0,1,0,0,0,0,0,0,0,0,0.314898,0.761757,0.764778,0,1,0,0,0
1,511,0.214245,silver,0.002565,hatchback,0.075996,,,0,1,0,1,0,0,0,0,0,0,0,0,0.474194,0.804118,0.807197,0,1,0,0,0
1,512,0.215833,silver,0.002612,hatchback,0.220547,,,0,1,0,1,0,0,0,0,0,0,0,0,0.362784,0.580551,0.58269,0,1,0,0,0
1,513,0.220751,silver,0.001742,hatchback,0.079589,,,0,1,0,1,0,0,0,0,0,0,0,0,0.279695,0.459309,0.462544,0,1,0,0,0
1,514,0.218289,silver,0.001656,hatchback,0.08114,,,0,1,0,1,0,0,0,0,0,0,0,0,0.379948,0.764022,0.766,0,1,0,0,0
1,515,0.224984,silver,0.001707,hatchback,0.216404,,,0,1,0,1,0,0,0,0,0,0,0,0,0.314885,0.498836,0.501179,0,1,0,0,0
1,516,0.209993,silver,0.002495,hatchback,0.078166,,,0,1,0,1,0,0,0,0,0,0,0,0,0.422676,0.690012,0.693777,0,1,0,0,0
1,517,0.213105,silver,0.002572,hatchback,0.075574,,,0,1,0,0,0,1,0,0,0,0,0,0,0.384739,0.840699,0.843851,0,1,0,0,0
1,518,0.218612,silver,0.002688,hatchback,0.079513,,,0,1,0,1,0,0,0,0,0,0,0,0,0.328611,0.475267,0.47873,0,1,0,0,0
1,519,0.223314,silver,0.002683,hatchback,0.208641,,,0,1,0,1,0,0,0,0,0,0,0,0,0.40205,0.568542,0.572891,0,1,0,0,0
1,520,0.211711,silver,0.002478,hatchback,0.079486,,,0,1,0,1,0,0,0,0,0,0,0,0,0.291134,0.728716,0.731303,0,1,0,0,0
1,521,0.220453,silver,0.001841,hatchback,0.076643,,,0,1,0,1,0,0,0,0,0,0,0,0,0.495145,0.763247,0.76542,0,1,0,0,0
0,522,0.218983,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.388797,0.560154,0.560159,0,0,0,0,0
0,523,0.229152,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.305962,0.717658,0.717678,0,0,0,0,0
0,524,0.235024,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.331094,0.495543,0.49555,0,0,0,0,0
0,525,0.229978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.257826,0.490528,0.490534,0,0,0,0,0
0,526,0.276378,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.430353,0.710188,0.710197,0,0,0,0,0
0,527,0.246058,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.374853,0.760335,0.760344,0,0,0,0,0
0,528,0.229053,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.294208,0.517654,0.517664,0,0,0,0,0
0,529,0.232455,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.402609,0.565896,0.565903,0,0,0,0,0
0,530,0.229607,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.334369,0.815859,0.815867,0,0,0,0,0
0,531,0.231572,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.314372,0.482694,0.4827,0,0,0,0,0
0,532,0.236444,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.35295,0.58374,0.583748,0,0,0,0,0
0,533,0.234209,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.343897,0.746734,0.746739,0,0,0,0,0
0,534,0.231393,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.466703,0.738523,0.738538,0,0,0,0,0
0,535,0.233599,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.32786,0.52509,0.525096,0,0,0,0,0
0,536,0.233817,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.316601,0.795974,0.795981,0,0,0,0,0
0,537,0.244026,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.390745,0.589992,0.589999,0,0,0,0,0
0,538,0.22805,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.389588,0.621718,0.621726,0,0,0,0,0
0,539,0.228832,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.319047,0.557285,0.557293,0,0,0,0,0
0,540,0.2303,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.319703,0.826395,0.826403,0,0,0,0,0
0,541,0.238666,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.378139,0.550834,0.55084,0,0,0,0,0
0,542,0.229637,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.40627,0.723331,0.723338,0,0,0,0,0
0,543,0.23136,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.335646,0.785651,0.785657,0,0,0,0,0
0,544,0.23815,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.336745,0.496724,0.49673,0,0,0,0,0
0,545,0.234025,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.380899,0.628606,0.628614,0,0,0,0,0
0,546,0.231339,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.363204,0.743631,0.743638,0,0,0,0,0
0,547,0.23849,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.30903,0.510895,0.5109,0,0,0,0,0
0,548,0.235285,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.399343,0.613191,0.613196,0,0,0,0,0
0,549,0.228769,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.429828,0.817216,0.817221,0,0,0,0,0
0,550,0.238268,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.284644,0.462148,0.462155,0,0,0,0,0
0,551,0.23162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.366859,0.579266,0.579271,0,0,0,0,0
0,552,0.229846,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.2447,0.405084,0.405089,0,0,0,0,0
0,553,0.236615,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.408988,0.839129,0.839164,0,0,0,0,0
0,554,0.228096,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.392473,0.553847,0.553851,0,0,0,0,0
0,555,0.232369,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.281733,0.468622,0.468631,0,0,0,0,0
0,556,0.233397,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.317188,0.720463,0.72047,0,0,0,0,0
0,557,0.252169,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.48056,0.685962,0.685972,0,0,0,0,0
0,558,0.256564,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.278191,0.47397,0.473978,0,0,0,0,0
0,559,0.242791,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.465022,0.874169,0.874177,0,0,0,0,0
0,560,0.228521,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.302317,0.511612,0.511619,0,0,0,0,0
0,561,0.242492,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.461553,0.747713,0.747721,0,0,0,0,0
0,562,0.227855,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.437718,0.833238,0.833253,0,0,0,0,0
0,563,0.231376,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.30391,0.522203,0.52221,0,0,0,0,0
0,564,0.239296,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.406837,0.609079,0.609084,0,0,0,0,0
0,565,0.238535,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.282283,0.538539,0.538545,0,0,0,0,0
0,566,0.230662,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.403872,0.888712,0.888718,0,0,0,0,0
0,567,0.234109,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.378661,0.557781,0.557787,0,0,0,0,0
0,568,0.227779,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.323039,0.523862,0.523867,0,0,0,0,0
0,569,0.236487,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.365223,0.749143,0.749151,0,0,0,0,0
0,570,0.235858,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.400138,0.673045,0.67305,0,0,0,0,0
0,571,0.232518,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.476955,0.813705,0.813712,0,0,0,0,0
0,572,0.229645,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.345339,0.790077,0.790084,0,0,0,0,0
0,573,0.233979,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.33996,0.562301,0.562307,0,0,0,0,0
1,574,0.236746,silver,0.001781,hatchback,0.212191,,,0,1,0,1,0,0,0,0,0,0,0,0,0.427612,0.619523,0.621532,0,1,0,0,0
1,575,0.219233,silver,0.001616,hatchback,0.075422,,,0,1,0,1,0,0,0,0,0,0,0,0,0.30176,0.713205,0.716027,0,1,0,0,0
1,576,0.219765,silver,0.001651,hatchback,0.079341,,,0,1,0,1,0,0,0,0,0,0,0,0,0.502969,0.78159,0.786461,0,1,0,0,0
1,577,0.222377,silver,0.002096,hatchback,0.218177,,,0,1,0,1,0,0,0,0,0,0,0,0,0.384353,0.606218,0.608345,0,1,0,0,0
1,578,0.211085,silver,0.002467,hatchback,0.082056,,,0,1,0,1,0,0,0,0,0,0,0,0,0.288861,0.522817,0.526763,0,1,0,0,0
1,579,0.216883,silver,0.002464,hatchback,0.077856,,,0,1,0,1,0,0,0,0,0,0,0,0,0.384415,0.758836,0.762201,0,1,0,0,0
1,580,0.217799,silver,0.001657,hatchback,0.212302,,,0,1,0,1,0,0,0,0,0,0,0,0,0.30619,0.483271,0.485636,0,1,0,0,0
1,581,0.214081,silver,0.001596,hatchback,0.076887,,,0,1,0,1,0,0,0,0,0,0,0,0,0.407596,0.698254,0.700452,0,1,0,0,0
1,582,0.21271,silver,0.001601,hatchback,0.079291,,,0,1,0,1,0,0,0,0,0,0,0,0,0.347252,0.739802,0.74194,0,1,0,0,0
1,583,0.217767,silver,0.002596,hatchback,0.081841,,,0,1,0,1,0,0,0,0,0,0,0,0,0.323892,0.520556,0.523411,0,1,0,0,0
1,584,0.221096,silver,0.001562,hatchback,0.211979,,,0,1,0,1,0,0,0,0,0,0,0,0,0.333272,0.574767,0.577849,0,1,0,0,0
1,585,0.213702,silver,0.001626,hatchback,0.073256,,,0,1,0,1,0,0,0,0,0,0,0,0,0.339191,0.770797,0.772795,0,1,0,0,0
1,586,0.216412,silver,0.002524,hatchback,0.076404,,,0,1,0,1,0,0,0,0,0,0,0,0,0.511266,0.760243,0.76294,0,1,0,0,0
1,587,0.216198,silver,0.001683,hatchback,0.225191,,,0,1,0,1,0,0,0,0,0,0,0,0,0.370463,0.566948,0.570325,0,1,0,0,0
1,588,0.208827,silver,0.001599,hatchback,0.082124,,,0,1,0,1,0,0,0,0,0,0,0,0,0.298233,0.72371,0.72676,0,1,0,0,0
1,589,0.21398,silver,0.001576,hatchback,0.082857,,,0,1,0,1,0,0,0,0,0,0,0,0,0.406147,0.613821,0.615831,0,1,0,0,0
1,590,0.214581,silver,0.001687,hatchback,0.210929,,,0,1,0,1,0,0,0,0,0,0,0,0,0.263991,0.475413,0.477467,0,1,0,0,0
1,591,0.215015,silver,0.001612,hatchback,0.078198,,,0,1,0,1,0,0,0,0,0,0,0,0,0.498158,0.76396,0.766053,0,1,0,0,0
1,592,0.213353,silver,0.001721,hatchback,0.078028,,,0,1,0,1,0,0,0,0,0,0,0,0,0.408555,0.844795,0.84674,0,1,0,0,0
1,593,0.226016,silver,0.002593,hatchback,0.209551,,,0,1,0,1,0,0,0,0,0,0,0,0,0.297401,0.471945,0.475608,0,1,0,0,0
1,594,0.209233,silver,0.001551,hatchback,0.077768,,,0,1,0,1,0,0,0,0,0,0,0,0,0.351791,0.537343,0.541203,0,1,0,0,0
1,595,0.211722,silver,0.002585,hatchback,0.086291,,,0,1,0,1,0,0,0,0,0,0,0,0,0.319545,0.787771,0.78968,0,1,0,0,0
1,596,0.219524,silver,0.001661,hatchback,0.081087,,,0,1,0,1,0,0,0,0,0,0,0,0,0.491564,0.753964,0.757238,0,1,0,0,0
1,597,0.215358,black,0.002561,hatchback,0.205908,,,0,1,0,1,0,0,0,0,0,0,0,0,0.384308,0.597007,0.599013,1,0,0,0,0
1,598,0.209698,black,0.001608,hatchback,0.079711,,,0,1,0,0,0,1,0,0,0,0,0,0,0.323534,0.709994,0.712626,1,0,0,0,0
1,599,0.215977,silver,0.00174,hatchback,0.102511,,,0,1,0,1,0,0,0,0,0,0,0,0,0.360278,0.527369,0.530446,0,1,0,0,0
1,600,0.235152,silver,0.002699,hatchback,0.214365,,,0,1,0,1,0,0,0,0,0,0,0,0,0.321535,0.492002,0.494062,0,1,0,0,0
